   1.006521142957E-006  -9.869692319062E-003   1.075214107042E-003   2.297915345305E-004   5.882393755393E-001   8.177953571683E-005  -1.850308021281E-004   2.825500880918E-002  -8.350029389975E-004  -9.868290715430E-005   7.018153920029E-001   1.098867425219E-003  -1.564519198885E+003   6.749019675793E+004   8.908289444465E-024   1.748731412855E-004
   6.392399399881E-006   3.761588056358E-003   1.068498046569E-003   2.355610201942E-004   6.064811696801E-001   9.676402574612E-005  -1.728336400305E-004  -6.639855589743E-002  -9.973936485215E-004  -1.230134875134E-004   7.042325445437E-001   9.800521340181E-004   1.050375741482E+000   7.074455095776E+004  -3.011502644142E-023   1.768161215864E-004
   1.060436982463E-005   1.359450240600E-002   1.061159398592E-003   2.417592982772E-004   6.258333982359E-001   1.071939858037E-004  -1.574712318100E-004  -1.602942874316E-001  -1.140897240945E-003  -1.455885881814E-004   6.936051206669E-001   8.382616498841E-004   1.168982023577E+003   7.419666133863E+004  -2.001793867806E-023   1.787580494839E-004
   1.365308361916E-005   1.964760676605E-002   1.054063523137E-003   2.481988112904E-004   6.456430820886E-001   1.130778733003E-004  -1.392239889815E-004  -2.516249223406E-001  -1.262567740671E-003  -1.660041336522E-004   6.703100639558E-001   6.767082803681E-004   1.919307868422E+003   7.777605414262E+004  -7.345010681444E-024   1.806938840904E-004
   1.553388197476E-005   2.204289265334E-002   1.047844243103E-003   2.546482898669E-004   6.652708130990E-001   1.146228502278E-004  -1.184195419879E-004  -3.386851314296E-001  -1.359973702854E-003  -1.839061933737E-004   6.349965902084E-001   4.991546344304E-004   2.245139181323E+003   8.140603561514E+004  -1.657431473912E-024   1.826228812778E-004
   1.635673541124E-005   2.099408166907E-002   1.043303227931E-003   2.609240462367E-004   6.841359691293E-001   1.120223643853E-004  -9.546149821164E-005  -4.199133845701E-001  -1.430961606085E-003  -1.990077742298E-004   5.885274698458E-001   3.093226440274E-004   2.152215190849E+003   8.501321753125E+004  -1.428059292734E-023   1.845403623951E-004
   1.614795111008E-005   1.678224985466E-002   1.040914961855E-003   2.669113425532E-004   7.017282281854E-001   1.059112622921E-004  -7.072286288150E-005  -4.939343142262E-001  -1.475000706188E-003  -2.110336082948E-004   5.319384269283E-001   1.112565676709E-004   1.655301773147E+003   8.852970417329E+004   3.087467864243E-023   1.864415985820E-004
   1.503936877906E-005   9.761505918110E-003   1.041331031263E-003   2.724075825811E-004   7.175918064388E-001   9.655454156733E-005  -4.466001304946E-005  -5.595502831275E-001  -1.490716861023E-003  -2.198330064877E-004   4.664473342384E-001  -9.098976996595E-005   7.819259194863E+002   9.188881523998E+004  -1.011846196498E-023   1.883215801481E-004
   1.314192067501E-005   3.287910088428E-004   1.044948771193E-003   2.773075349276E-004   7.313545707022E-001   8.457313802585E-005  -1.770994308501E-005  -6.157780698953E-001  -1.478372166575E-003  -2.252834401041E-004   3.933755266044E-001  -2.933471407914E-004  -4.328584976954E+002   9.503237676697E+004   1.374736240463E-023   1.901751852773E-004
   1.059381723518E-005  -1.106966083611E-002   1.051992026228E-003   2.815230074782E-004   7.427264908109E-001   7.051578671570E-005   9.694854985165E-006  -6.618643825269E-001  -1.438877046326E-003  -2.273332547034E-004   3.141430913294E-001  -4.920898160515E-004  -1.942619082571E+003   9.791082769488E+004  -5.018656126360E-023   1.919985291924E-004
   7.516728883034E-006  -2.399093171408E-002   1.063085165905E-003   2.849817919655E-004   7.514926844219E-001   5.501978616145E-005   3.709379208079E-005  -6.972515347474E-001  -1.372616907731E-003  -2.259957722993E-004   2.302080449064E-001  -6.832889726827E-004  -3.701256563594E+003   1.004821388948E+005   1.921178680238E-023   1.937867442915E-004
   4.065798360479E-006  -3.795288372202E-002   1.077991577838E-003   2.876120474951E-004   7.575061083948E-001   3.864115085529E-005   6.408655582861E-005  -7.216085669488E-001  -1.281730062242E-003  -2.213010700505E-004   1.430615935031E-001  -8.638058062449E-004  -5.650098648316E+003   1.027106798267E+005  -6.452482254769E-025   1.955374969455E-004
   3.688952091542E-007  -5.250088800368E-002   1.096898789682E-003   2.894019033241E-004   7.607021449744E-001   2.219895588075E-005   9.025872266293E-005  -7.347917238337E-001  -1.168029448111E-003  -2.134104652583E-004   5.417293784163E-002  -1.030274289472E-003  -7.734036227666E+003   1.045722445933E+005  -1.130896396713E-023   1.972456821158E-004
  -3.418061584962E-006  -6.717579865290E-002   1.119884897782E-003   2.903487387194E-004   7.610877399005E-001   6.039836293418E-006   1.152314855475E-004  -7.368664355833E-001  -1.033636474549E-003  -2.024533693416E-004  -3.502168744267E-002  -1.180286976366E-003  -9.891735715475E+003   1.060524824702E+005  -5.943750200055E-024   1.989080189495E-004
  -7.170677236330E-006  -8.153914553351E-002   1.146720488609E-003   2.904519450219E-004   7.587279498931E-001  -9.103784981065E-006   1.386640423074E-004  -7.280767929063E-001  -8.813658634492E-004  -1.886398128550E-004  -1.231463726811E-001  -1.311225557656E-003  -1.206133268199E+004   1.071445519047E+005  -2.462040373588E-023   2.005240426098E-004
  -1.076450839153E-005  -9.519072678356E-002   1.177125871153E-003   2.897511556585E-004   7.537434607243E-001  -2.262714141801E-005   1.602475708530E-004  -7.088205327655E-001  -7.140561522992E-004  -1.722101561163E-004  -2.088987786844E-001  -1.421630456280E-003  -1.418461435001E+004   1.078498199597E+005  -2.441015748487E-023   2.020929518033E-004
  -1.407705959516E-005  -1.077598183304E-001   1.210981942773E-003   2.882963525036E-004   7.463151310414E-001  -3.415576893877E-005   1.797072257487E-004  -6.796394899326E-001  -5.345885832479E-004  -1.534308405611E-004  -2.910944575760E-001  -1.509632447229E-003  -1.620405162771E+004   1.081806320690E+005  -6.250733839551E-024   2.036131015660E-004
  -1.701177175407E-005  -1.189069280190E-001   1.248119581165E-003   2.861544807603E-004   7.366590961715E-001  -4.296487848909E-005   1.968139946556E-004  -6.412042198182E-001  -3.457682304550E-004  -1.325918438229E-004  -3.686252683732E-001  -1.574195231013E-003  -1.806286496651E+004   1.081546940709E+005  -2.031192197479E-023   2.050845455137E-004
  -1.948534555029E-005  -1.283467731104E-001   1.287631664078E-003   2.833665431964E-004   7.250267275885E-001  -4.885266647217E-005   2.113600725880E-004  -5.942833664184E-001  -1.512543256905E-004  -1.100206757017E-004  -4.405258186852E-001  -1.614838015895E-003  -1.971152702035E+004   1.077963926291E+005   1.997840604148E-024   2.065080101555E-004
  -2.140984249071E-005  -1.358251441642E-001   1.329754339114E-003   2.800441424478E-004   7.117078937788E-001  -5.122354096158E-005   2.232111153178E-004  -5.397394391477E-001   4.630085486986E-005  -8.602438056492E-005  -5.059498313540E-001  -1.630773987233E-003  -2.110104573511E+004   1.071391502690E+005  -2.893336751124E-023   2.078847808353E-004
  -2.271003922753E-005  -1.411448834690E-001   1.373644816188E-003   2.762909057332E-004   6.970065921942E-001  -5.011301240961E-005   2.322413778251E-004  -4.785033426601E-001   2.440842157342E-004  -6.091754381740E-005  -5.641826717365E-001  -1.622979340718E-003  -2.219084344032E+004   1.062195166393E+005   2.974659804933E-023   2.092195604795E-004
  -2.334266704152E-005  -1.441568119685E-001   1.418878668976E-003   2.721466346319E-004   6.812427506369E-001  -4.523660989285E-005   2.384364480245E-004  -4.115419612053E-001   4.388276837963E-004  -3.505293814747E-005  -6.146333660674E-001  -1.591527531151E-003  -2.294648687782E+004   1.050788405067E+005  -4.674261740721E-023   2.105138147723E-004
  -2.328253808733E-005  -1.447461050435E-001   1.464742722980E-003   2.677313942444E-004   6.647526805469E-001  -3.629425607871E-005   2.416918136442E-004  -3.398612727832E-001   6.278401007869E-004  -8.772116993666E-006  -6.568451573013E-001  -1.537088437332E-003  -2.333594356383E+004   1.037645215851E+005  -2.183611545131E-023   2.117705554753E-004
  -2.250599961601E-005  -1.428565832366E-001   1.511328178870E-003   2.631973008543E-004   6.478642880969E-001  -2.315870817864E-005   2.420534145416E-004  -2.644827337851E-001   8.087988331628E-004   1.764696438958E-005  -6.904806729332E-001  -1.460927275454E-003  -2.333761959450E+004   1.023234069001E+005   1.942094722139E-023   2.129922541351E-004
  -2.098334203816E-005  -1.384667135671E-001   1.557393504904E-003   2.585623438652E-004   6.309107398603E-001  -5.886214548866E-006   2.395485553793E-004  -1.864285227546E-001   9.789839868935E-004   4.383553171554E-005  -7.153399776560E-001  -1.364264243857E-003  -2.293362070029E+004   1.008067979548E+005  -7.722912862808E-024   2.141870103283E-004
  -1.875696586705E-005  -1.316040839517E-001   1.602941324496E-003   2.539729635132E-004   6.142146524806E-001   1.557635197482E-005   2.342491163110E-004  -1.067094469320E-001   1.136508484640E-003   6.953279842514E-005  -7.313220220061E-001  -1.248973525763E-003  -2.211501449726E+004   9.926632087838E+004   1.183446912689E-023   2.153576494577E-004
  -1.577145014248E-005  -1.223263551068E-001   1.647186733745E-003   2.494775766931E-004   5.980925838509E-001   4.081850473761E-005   2.262565876012E-004  -2.631773089245E-002   1.279691084958E-003   9.443415066628E-005  -7.384443344435E-001  -1.116664137218E-003  -2.087654534921E+004   9.775597730435E+004  -1.736951897743E-023   2.165096575373E-004
  -1.212669211968E-005  -1.107364788952E-001   1.689885450081E-003   2.452010128776E-004   5.828355233708E-001   7.051557629195E-005   2.156935084862E-004   5.380000137269E-002   1.405950550320E-003   1.182689119712E-004  -7.368265492954E-001  -9.691417704412E-004  -1.922238044160E+004   9.632641554719E+004  -3.887776766277E-024   2.176487482483E-004
  -7.812025513179E-006  -9.695805716956E-002   1.730323266984E-003   2.412105570832E-004   5.687173510471E-001   1.031863029447E-004   2.027206697335E-004   1.327321184663E-001   1.515407340495E-003   1.408057600606E-004  -7.266757545840E-001  -8.085061480569E-004  -1.715887299464E+004   9.502793594029E+004  -3.462546679737E-023   2.187792362045E-004
  -2.890061135266E-006  -8.115907045944E-002   1.768669876661E-003   2.375973223192E-004   5.559929253676E-001   1.397434141408E-004   1.874926979273E-004   2.096122552899E-001   1.605441053717E-003   1.617933659456E-004  -7.082886506775E-001  -6.366032690929E-004  -1.470329329174E+004   9.391030368417E+004   1.723433594404E-023   2.199079225079E-004
   2.584582326212E-006  -6.352772320860E-002   1.803639992342E-003   2.344001000819E-004   5.448914153472E-001   1.793483934962E-004   1.702236104612E-004   2.836366013894E-001   1.675722155447E-003   1.810503484071E-004  -6.820452735350E-001  -4.564186887782E-004  -1.187671600225E+004   9.302068863763E+004   8.056937660385E-024   2.210415600032E-004
   8.574902241083E-006  -4.426487784319E-002   1.835455576495E-003   2.317000347025E-004   5.356105475696E-001   2.215495761978E-004   1.510952844500E-004   3.540554457366E-001   1.726002636126E-003   1.983839330825E-004  -6.483852680029E-001  -2.695867971599E-004  -8.702191764034E+003   9.240179113198E+004  -3.192138133464E-023   2.221847501823E-004
   1.499091848461E-005  -2.359876018804E-002   1.863528566968E-003   2.295375305017E-004   5.283259222984E-001   2.663101810145E-004   1.303362067705E-004   4.201870571517E-001   1.755493444462E-003   2.136402259069E-004  -6.078070735822E-001  -7.883863489338E-005  -5.210558323482E+003   9.209502544391E+004   2.385518268128E-023   2.233431081635E-004
   2.180022888221E-005  -1.771864464790E-003   1.887952045852E-003   2.279621546977E-004   5.231831317890E-001   3.130960428508E-004   1.081685494139E-004   4.814142765786E-001   1.764034009865E-003   2.266807229647E-004  -5.608713974089E-001   1.137209318108E-004  -1.436813746283E+003   9.213780208580E+004   4.908184470968E-023   2.245227136852E-004
   2.890332307676E-005   2.096471218025E-002   1.908471855235E-003   2.270082779084E-004   5.202862226809E-001   3.615626984783E-004   8.483546267000E-005   5.371947037694E-001   1.751457732675E-003   2.373808706530E-004  -5.081713941271E-001   3.066605140092E-004   2.581097014015E+003   9.255920363282E+004  -8.157257564101E-024   2.257292323086E-004
   3.624587252906E-005   4.435103745820E-002   1.924614341187E-003   2.266958246224E-004   5.197239522588E-001   4.112357970586E-004   6.056139143103E-005   5.870478219866E-001   1.718586212561E-003   2.456758839112E-004  -4.503465388116E-001   4.967496563691E-004   6.801512674159E+003   9.338902718118E+004   9.246421697104E-024   2.269690349100E-004
   4.371612164075E-005   6.812163502871E-002   1.936434387138E-003   2.270449954659E-004   5.215432950807E-001   4.613135796488E-004   3.560304182766E-005   6.305662293650E-001   1.666043256276E-003   2.514902343801E-004  -3.880607531031E-001   6.831935487619E-004   1.117952273327E+004   9.464811049173E+004  -8.516254892399E-024   2.282461654287E-004
   5.129161611129E-005   9.201967513598E-002   1.944013174862E-003   2.280629826192E-004   5.257686396570E-001   5.119151019557E-004   1.023028749819E-005   6.674159136470E-001   1.593454233894E-003   2.548157562940E-004  -3.219950850299E-001   8.616278338075E-004   1.567150772871E+004   9.635479598510E+004  -3.069503112574E-024   2.295654724717E-004
   5.889154316704E-005   1.157816786659E-001   1.947035664596E-003   2.297503393532E-004   5.323966764414E-001   5.622222952686E-004  -1.536091266727E-005   6.973329579341E-001   1.502789422564E-003   2.555994308514E-004  -2.528507682206E-001   1.032181235103E-003   2.022903055630E+004   9.852275562302E+004  -3.725540506344E-023   2.309320839203E-004
   6.638632356733E-005   1.391483926460E-001   1.945848410516E-003   2.320954680415E-004   5.413897148414E-001   6.118776956996E-004  -4.088193742558E-005   7.201186178666E-001   1.394298268198E-003   2.538509181377E-004  -1.813386394225E-001   1.192922225333E-003   2.480221436429E+004   1.011580594216E+005   1.303213752771E-023   2.323507158772E-004
   7.378377523403E-005   1.618766650381E-001   1.940188056977E-003   2.350796104488E-004   5.526818195281E-001   6.602141392257E-004  -6.612732495293E-005   7.356442071509E-001   1.270260717880E-003   2.496181958821E-004  -1.081727691222E-001   1.341540022425E-003   2.934374362138E+004   1.042608338222E+005  -2.575060987723E-023   2.338249949025E-004
   8.098222393332E-005   1.837312651770E-001   1.930476891302E-003   2.387089655906E-004   5.661939746408E-001   7.071558720580E-004  -9.085169735785E-005   7.438472863996E-001   1.131159509585E-003   2.429474890342E-004  -3.406228674988E-002   1.476911813146E-003   3.380549091888E+004   1.078305211789E+005   1.472717477669E-023   2.353587975758E-004
   8.792626517039E-005   2.044848961203E-001   1.916951490014E-003   2.429250663373E-004   5.818076153689E-001   7.522581044574E-004  -1.148124612157E-004   7.447247471059E-001   9.778721092100E-004   2.338889500940E-004   4.028627863021E-002   1.596987640621E-003   3.813807293718E+004   1.118553189516E+005   1.536373389002E-023   2.369548609283E-004
   9.455148390690E-005   2.239311326923E-001   1.899558135591E-003   2.476938896560E-004   5.993997575231E-001   7.946024725411E-004  -1.378067307887E-004   7.383468100167E-001   8.128204424589E-004   2.225401325906E-004   1.141874959892E-001   1.701583332886E-003   4.229558732986E+004   1.163249666760E+005  -9.805035242297E-024   2.386176858515E-004
   1.007799746688E-004   2.418827846336E-001   1.878311424433E-003   2.529791463400E-004   6.188176992995E-001   8.346740609694E-004  -1.596531203476E-004   7.248294901618E-001   6.387932540634E-004   2.090179942452E-004   1.869584030503E-001   1.788874048302E-003   4.623477209932E+004   1.212205426057E+005   3.324500031321E-023   2.403476585806E-004
   1.066488425235E-004   2.581611439337E-001   1.854286515844E-003   2.587473998768E-004   6.398855962843E-001   8.712320581398E-004  -1.801259621884E-004   7.043553271530E-001   4.549591619392E-004   1.933907360897E-004   2.579469413687E-001   1.859014876173E-003   4.991066705029E+004   1.265162522442E+005  -1.896099674152E-024   2.421489263560E-004
   1.119935815224E-004   2.726184863005E-001   1.827176601426E-003   2.649055787047E-004   6.624290808463E-001   9.048134542187E-004  -1.990210250373E-004   6.771576651296E-001   2.651686287986E-004   1.759099127474E-004   3.265252681542E-001   1.909234751499E-003   5.328534296256E+004   1.321885997742E+005   3.386260388275E-023   2.440216609017E-004
   1.169056441277E-004   2.851185920645E-001   1.797903447019E-003   2.714923246322E-004   6.862448500412E-001   9.343045375118E-004  -2.162054003019E-004   6.435227946860E-001   6.994550825204E-005   1.566123330215E-004   3.920909107387E-001   1.940862469854E-003   5.632017077416E+004   1.382037823041E+005  -3.444780813370E-023   2.459689408926E-004
   1.212748726305E-004   2.955566559700E-001   1.766177586129E-003   2.783414164393E-004   7.111286359438E-001   9.600131950752E-004  -2.315182230873E-004   6.037860194383E-001  -1.275204405336E-004   1.357281703887E-004   4.540721945675E-001   1.952924222910E-003   5.898378742793E+004   1.445282029048E+005   3.060140230847E-023   2.479903670930E-004
   1.251241148370E-004   3.038421730115E-001   1.732698635277E-003   2.854711746503E-004   7.368620544717E-001   9.815970466948E-004  -2.448071914514E-004   5.583268355803E-001  -3.265823364183E-004   1.134314943705E-004   5.119394941299E-001   1.945116896056E-003   6.124528903266E+004   1.511226672003E+005   3.018953679579E-023   2.500885447486E-004
   1.283753594650E-004   3.099140456095E-001   1.698054748948E-003   2.928032768373E-004   7.632294414454E-001   9.989986494520E-004  -2.559443946024E-004   5.075697576161E-001  -5.247066419933E-004   8.989102903667E-005   5.651950003919E-001   1.917368319506E-003   6.308050426197E+004   1.579486877542E+005  -5.360334379397E-024   2.522611339105E-004
   1.310438264938E-004   3.137263914111E-001   1.662340147441E-003   3.002685701930E-004   7.899985438494E-001   1.011763775939E-003  -2.648482809839E-004   4.519721215281E-001  -7.198604757452E-004   6.533187591000E-005   6.133805761039E-001   1.870224460088E-003   6.446632952658E+004   1.649600007460E+005  -5.052687785987E-024   2.545096735492E-004
   1.331539250038E-004   3.152650101208E-001   1.625989096223E-003   3.077898209733E-004   8.169489065697E-001   1.020652128273E-003  -2.714253933806E-004   3.920309640228E-001  -9.095687185873E-004   3.995352000374E-005   6.560911723327E-001   1.803744363465E-003   6.538772529317E+004   1.721137992110E+005  -3.549602396868E-023   2.568337041644E-004
   1.346855911270E-004   3.145312624091E-001   1.590012397834E-003   3.153645385210E-004   8.438562063365E-001   1.024207543598E-003  -2.755704476011E-004   3.282771774261E-001  -1.094138224071E-003   1.397385562503E-005   6.929576296735E-001   1.717918394849E-003   6.583131698283E+004   1.793637955708E+005   5.471115900298E-023   2.592319598345E-004
   1.356603716194E-004   3.115550454255E-001   1.554118905736E-003   3.228891307588E-004   8.704918421277E-001   1.023886406905E-003  -2.772682611112E-004   2.612701896948E-001  -1.269623758558E-003  -1.238461432315E-005   7.236618234481E-001   1.614496904266E-003   6.579110967069E+004   1.866594854503E+005  -2.657161047777E-024   2.617038180430E-004
   1.360788587975E-004   3.063864346169E-001   1.519499106725E-003   3.303119365655E-004   8.966432490993E-001   1.018822021309E-003  -2.764780207834E-004   1.915843834842E-001  -1.435178128067E-003  -3.888403076039E-005   7.479392168507E-001   1.492822115910E-003   6.526535605678E+004   1.939543724773E+005   5.870993886919E-023   2.642471358910E-004
   1.359500815802E-004   2.990927801046E-001   1.486068049128E-003   3.376091491840E-004   9.221017645215E-001   1.009302456942E-003  -2.731746080171E-004   1.198249545289E-001  -1.589350758601E-003  -6.531021114539E-005   7.655744474854E-001   1.354953221938E-003   6.425561191235E+004   2.012004967561E+005   1.295184715383E-023   2.668607335695E-004
   1.352981793341E-004   2.897657505254E-001   1.454255409672E-003   3.446937689886E-004   9.466640340871E-001   9.959990904354E-004  -2.673913453600E-004   4.660602105829E-002  -1.729616413029E-003  -9.143017181686E-005   7.764066937568E-001   1.202051005501E-003   6.277017515850E+004   2.083485521321E+005   2.831661856600E-023   2.695425577824E-004
   1.341727865062E-004   2.785118498851E-001   1.424214107938E-003   3.515160554974E-004   9.701452357063E-001   9.787014407863E-004  -2.591489268368E-004  -2.744005147936E-002  -1.855534194951E-003  -1.170297189657E-004   7.803282747019E-001   1.036139423701E-003   6.082042241811E+004   2.153534504611E+005  -6.898639459247E-023   2.722906206148E-004
   1.326239403940E-004   2.654609910539E-001   1.397101560443E-003   3.580606024479E-004   9.923683899138E-001   9.573555979421E-004  -2.484861798040E-004  -1.016806229733E-001  -1.965519071795E-003  -1.418379475308E-004   7.772862626836E-001   8.561903324246E-004   5.842504069357E+004   2.221693089123E+005  -6.490130138702E-024   2.751015910283E-004
   1.306350320147E-004   2.507532787254E-001   1.373092821517E-003   3.642588408565E-004   1.013169167960E+000   9.328931222052E-004  -2.355057971400E-004  -1.754767455586E-001  -2.056964802017E-003  -1.656582398091E-004   7.672885343887E-001   6.654863690575E-004   5.560462028652E+004   2.287513235289E+005   2.742530602707E-023   2.779737727338E-004
   1.282805574653E-004   2.345486949255E-001   1.351629444545E-003   3.701081072533E-004   1.032404237674E+000   9.050010697042E-004  -2.202376941602E-004  -2.481919431734E-001  -2.131785281719E-003  -1.883043630455E-004   7.503898849142E-001   4.662140100355E-004   5.238651363463E+004   2.350593619332E+005  -1.671529140480E-023   2.809033391262E-004
   1.255964998074E-004   2.170165248206E-001   1.333753685024E-003   3.755312647605E-004   1.049946069530E+000   8.747088000503E-004  -2.028559050984E-004  -3.191973773464E-001  -2.186181260984E-003  -2.095353057321E-004   7.267155089646E-001   2.597844773680E-004   4.880057311998E+004   2.410554968556E+005   6.190794108902E-024   2.838880491198E-004
   1.226349609037E-004   1.983380932464E-001   1.319964210659E-003   3.805557537229E-004   1.065682689036E+000   8.414152388908E-004  -1.834540452508E-004  -3.878738694309E-001  -2.220944323767E-003  -2.291315501623E-004   6.964300811441E-001   4.598463715211E-005   4.488090917971E+004   2.467037549106E+005  -1.419209402766E-023   2.869239374876E-004
   1.194407673989E-004   1.787040850251E-001   1.310229923038E-003   3.851067143951E-004   1.079521210536E+000   8.059734617654E-004  -1.621989385863E-004  -4.536212794696E-001  -2.234825906399E-003  -2.469159520723E-004   6.597636979221E-001  -1.717854876948E-004   4.066518626308E+004   2.519716740591E+005  -6.187423763776E-023   2.900080901012E-004
   1.160712398246E-004   1.583112703837E-001   1.304434917207E-003   3.892310403530E-004   1.091399091768E+000   7.691029620002E-004  -1.392249126246E-004  -5.158524295449E-001  -2.227908682516E-003  -2.627377072297E-004   6.169990634634E-001  -3.907950850406E-004   3.619365852866E+004   2.568356281461E+005  -3.655416799338E-023   2.931373088842E-004
